year,entity,entity2,county
1802,Senate: 1,Senate, 1
1802,House of Representatives: 1,House of Representatives, 1
1802,Indian: 2,Indian, 2
1802,Providence: 1,Providence, 1
1802,Europe: 3,Europe, 3
1802,British: 1,British, 1
1802,the Spanish Province of Louisiana: 1,the Spanish Province of Louisiana, 1
1802,France: 1,France, 1
1802,Tripoli: 2,Tripoli, 2
1802,Bashaw: 1,Bashaw, 1
1802,Georgia: 1,Georgia, 1
1802,Creeks: 1,Creeks, 1
1802,Talasscee: 1,Talasscee, 1
1802,Oconee: 1,Oconee, 1
1802,Congress: 3,Congress, 3
1802,Choctaw Nation: 1,Choctaw Nation, 1
1802,Revolution: 1,Revolution, 1
1802,the    United States: 1,the    United States, 1
1802,Wabash: 1,Wabash, 1
1802,the Department of Finance: 1,the Department of Finance, 1
1802,Treasury: 3,Treasury, 3
1802,the Naval Department: 1,the Naval Department, 1
1802,Navy: 1,Navy, 1
1802,Mediterranean: 1,Mediterranean, 1
1802,Tripoline: 1,Tripoline, 1
1802,navy: 1,navy, 1
1802,safety&mdash;these: 1,safety&mdash;these, 1
1802,Constitution: 1,Constitution, 1
1803,Senate: 1,Senate, 1
1803,the House of Representatives: 1,the House of Representatives, 1
1803,Indian: 7,Indian, 7
1803,Legislature: 3,Legislature, 3
1803,the United States: 5,the United States, 5
1803,Congress: 17,Congress, 17
1803,Indians: 5,Indians, 5
1803,Mississippi: 9,Mississippi, 9
1803,Illinois: 3,Illinois, 3
1803,Yazoo: 1,Yazoo, 1
1803,Wabash: 2,Wabash, 2
1803,Ohio: 4,Ohio, 4
1803,Chickasaws: 1,Chickasaws, 1
1803,Houses: 1,Houses, 1
1803,Missouri: 15,Missouri, 15
1803,the Western Ocean: 2,the Western Ocean, 2
1803,Atlantic: 1,Atlantic, 1
1803,Lakes: 1,Lakes, 1
1803,Hudson: 1,Hudson, 1
1803,Susquehanna: 1,Susquehanna, 1
1803,Potomac: 1,Potomac, 1
1803,James: 1,James, 1
1803,Tennessee: 1,Tennessee, 1
1803,Savannah: 2,Savannah, 2
1803,Executive: 1,Executive, 1
1803,the U. S.: 2,the U. S., 2
1803,U.S.: 10,U.S., 10
1803,the United states: 1,the United states, 1
1803,France: 4,France, 4
1803,Spain: 2,Spain, 2
1803,Great Britain: 1,Great Britain, 1
1803,Louisiana: 3,Louisiana, 3
1803,England: 1,England, 1
1803,course & communication: 1,course & communication, 1
1803,Pacific Ocean: 1,Pacific Ocean, 1
1803,Columbia: 2,Columbia, 2
1803,Oregan: 1,Oregan, 1
1803,Colorado: 1,Colorado, 1
1803,rapids: 1,rapids, 1
1803,"islands, & other places &: 1","islands, & other places &", 1
1803,marks &: 1,marks &, 1
1803,Pacific: 2,Pacific, 2
1803,distinctly & intelligibly: 1,distinctly & intelligibly, 1
1803,the nations & their numbers;the extent & limits: 1,the nations & their numbers;the extent & limits, 1
1803,customs & dispositions: 1,customs & dispositions, 1
1803,reason & justice: 1,reason & justice, 1
1803,the access & recess   : 1,the access & recess   , 1
1803,Altho: 1,Altho, 1
1803,Southern: 1,Southern, 1
1803,Rio Bravo: 1,Rio Bravo, 1
1803,Mexico: 1,Mexico, 1
1803,North: 1,North, 1
1803,Rio colorado: 1,Rio colorado, 1
1803,California: 1,California, 1
1803,English: 3,English, 3
1803,Northern: 1,Northern, 1
1803,Canadian: 1,Canadian, 1
1803,Missisipi: 1,Missisipi, 1
1803,Ouisconsin: 1,Ouisconsin, 1
1803,U.S: 1,U.S, 1
1803,Spanish: 1,Spanish, 1
1803,St. Louis: 1,St. Louis, 1
1803,Cahokia: 2,Cahokia, 2
1803,Ste: 1,Ste, 1
1803,Kaskaskia: 2,Kaskaskia, 2
1803,Colorado & Oregan: 1,Colorado & Oregan, 1
1803,Horn: 1,Horn, 1
1803,Consuls: 1,Consuls, 1
1803,Thomas Hewes: 1,Thomas Hewes, 1
1803,Batavia: 1,Batavia, 1
1803,Java: 1,Java, 1
1803,the Isles of France & Bourbon: 1,the Isles of France & Bourbon, 1
1803,John Elmslie: 1,John Elmslie, 1
1803,Washington: 1,Washington, 1
1803,Jefferson  Pr: 1,Jefferson  Pr, 1
1803,America: 1,America, 1
1803,SENATE: 1,SENATE, 1
1803,HOUSE: 1,HOUSE, 1
1803,THE UNITED STATES: 1,THE UNITED STATES, 1
1803,New Orleans: 4,New Orleans, 4
1803,United States: 1,United States, 1
1803,senate: 2,senate, 2
1803,Kaskaskia Indians: 1,Kaskaskia Indians, 1
1803,Mediterranean: 1,Mediterranean, 1
1803,Tripoline: 1,Tripoline, 1
1803,Paris: 1,Paris, 1
1803,British: 2,British, 2
1803,treasury: 1,treasury, 1
1803,States: 1,States, 1
1803,reloans: 1,reloans, 1
1803,Europe: 3,Europe, 3
1803,Providence: 1,Providence, 1
1803,Americans: 1,Americans, 1
1803,Council: 2,Council, 2
1803,Puckshanublee: 1,Puckshanublee, 1
1803,Tombigbee: 1,Tombigbee, 1
1803,Augusta: 1,Augusta, 1
1804,Senate: 1,Senate, 1
1804,House of Representatives: 1,House of Representatives, 1
1804,the United States: 2,the United States, 2
1804,Europe: 2,Europe, 2
1804,American: 1,American, 1
1804,Governments: 1,Governments, 1
1804,Mobile: 1,Mobile, 1
1804,Spain: 2,Spain, 2
1804,Louisana: 3,Louisana, 3
1804,Paris: 1,Paris, 1
1804,France: 1,France, 1
1804,the Governments of the: 1,the Governments of the, 1
1804,Mediterranean: 1,Mediterranean, 1
1804,Tripoli: 1,Tripoli, 1
1804,The Bey of Tunis: 1,The Bey of Tunis, 1
1804,Indiana: 1,Indiana, 1
1804,Indian: 2,Indian, 2
1804,Mississippi: 2,Mississippi, 2
1804,Delawares: 1,Delawares, 1
1804,Wabash: 2,Wabash, 2
1804,Ohio: 3,Ohio, 3
1804,Vincennes: 1,Vincennes, 1
1804,Kaskaskias: 1,Kaskaskias, 1
1804,Lake Erie: 1,Lake Erie, 1
1804,Piankeshaws: 1,Piankeshaws, 1
1804,Houses: 1,Houses, 1
1804,Congress: 2,Congress, 2
1804,us: 1,us, 1
1804,Treasury: 1,Treasury, 1
1804,British: 1,British, 1
1804,French: 1,French, 1
1805,American: 1,American, 1
1805,the United States: 8,the United States, 8
1805,Louisiana: 5,Louisiana, 5
1805,Mississippi: 5,Mississippi, 5
1805,States: 2,States, 2
1805,State: 3,State, 3
1805,Israel: 1,Israel, 1
1805,Senate: 2,Senate, 2
1805,House of Representatives: 2,House of Representatives, 2
1805,Europe: 2,Europe, 2
1805,Congress: 11,Congress, 11
1805,the Gulf Stream: 1,the Gulf Stream, 1
1805,Spain: 12,Spain, 12
1805,Mobile: 2,Mobile, 2
1805,Louisana: 1,Louisana, 1
1805,the Territories of Orleans: 1,the Territories of Orleans, 1
1805,Legislature: 2,Legislature, 2
1805,Tripoli: 2,Tripoli, 2
1805,Eaton: 1,Eaton, 1
1805,Derne: 1,Derne, 1
1805,Mediterranean: 1,Mediterranean, 1
1805,Tunis: 1,Tunis, 1
1805,Indian: 2,Indian, 2
1805,the Connecticut Reserve: 1,the Connecticut Reserve, 1
1805,Ohio: 2,Ohio, 2
1805,The Chickasaws and Cherokees: 1,The Chickasaws and Cherokees, 1
1805,Tennessee: 1,Tennessee, 1
1805,Creeks: 2,Creeks, 2
1805,Ocmulgee: 1,Ocmulgee, 1
1805,Olcofauhatche: 1,Olcofauhatche, 1
1805,Piankeshaws: 1,Piankeshaws, 1
1805,Georgia: 1,Georgia, 1
1805,Indians: 1,Indians, 1
1805,Missouri: 1,Missouri, 1
1805,Treasury: 3,Treasury, 3
1805,British: 1,British, 1
1805,France: 5,France, 5
1805,French: 4,French, 4
1805,republican: 1,republican, 1
1805,us: 1,us, 1
1805,Madrid: 2,Madrid, 2
1805,Spanish: 5,Spanish, 5
1805,Sovereign: 1,Sovereign, 1
1805,James Monroe: 1,James Monroe, 1
1805,Iberville: 2,Iberville, 2
1805,New Orleans: 1,New Orleans, 1
1805,Europe Spain: 1,Europe Spain, 1
1805,Paris: 1,Paris, 1
1806,West: 1,West, 1
1806,Northwest: 1,Northwest, 1
1806,Mississippi: 12,Mississippi, 12
1806,Indians: 2,Indians, 2
1806,Natchez: 1,Natchez, 1
1806,St. Louis: 1,St. Louis, 1
1806,Indiana: 1,Indiana, 1
1806,Ohio: 1,Ohio, 1
1806,Tennessee: 1,Tennessee, 1
1806,Kentucky: 1,Kentucky, 1
1806,Pennsylvania: 1,Pennsylvania, 1
1806,Virginia: 1,Virginia, 1
1806,New Orleans: 3,New Orleans, 3
1806,Cherokees: 1,Cherokees, 1
1806,the United States: 15,the United States, 15
1806,Spain: 6,Spain, 6
1806,the States or Territories: 1,the States or Territories, 1
1806,Army: 1,Army, 1
1806,Navy: 1,Navy, 1
1806,Washington: 1,Washington, 1
1806,JAMES MADISON: 1,JAMES MADISON, 1
1806,SENATE: 1,SENATE, 1
1806,HOUSE: 1,HOUSE, 1
1806,THE UNITED STATES: 1,THE UNITED STATES, 1
1806,CONGRESS: 1,CONGRESS, 1
1806,British: 1,British, 1
1806,France: 2,France, 2
1806,Louisiana: 3,Louisiana, 3
1806,Sabine: 2,Sabine, 2
1806,Spanish: 1,Spanish, 1
1806,Orleans: 1,Orleans, 1
1806,the   Union: 1,the   Union, 1
1806,Tunis: 1,Tunis, 1
1806,Mediterranean: 3,Mediterranean, 3
1806,Indian: 2,Indian, 2
1806,Lewis: 3,Lewis, 3
1806,Clarke: 3,Clarke, 3
1806,Missouri: 4,Missouri, 4
1806,Pacific: 2,Pacific, 2
1806,Columbia: 1,Columbia, 1
1806,Freeman: 2,Freeman, 2
1806,French: 2,French, 2
1806,Lieutenant Pike: 1,Lieutenant Pike, 1
1806,Congress: 4,Congress, 4
1806,Africa: 1,Africa, 1
1806,American: 1,American, 1
1806,Shall: 1,Shall, 1
1806,State: 1,State, 1
1806,States: 1,States, 1
1806,Europe: 1,Europe, 1
1806,WOLF: 1,WOLF, 1
1806,English: 1,English, 1
1806,Spaniards: 1,Spaniards, 1
1806,Canada: 2,Canada, 2
1806,Mexico: 1,Mexico, 1
1806,Captain Lewis: 1,Captain Lewis, 1
1806,west to east: 1,west to east, 1
1806,Florida: 1,Florida, 1
1806,Baltimore: 1,Baltimore, 1
1806,Philadelphia: 1,Philadelphia, 1
1806,New York: 1,New York, 1
1807,SENATE: 2,SENATE, 2
1807,HOUSE: 2,HOUSE, 2
1807,THE UNITED STATES: 1,THE UNITED STATES, 1
1807,the House of Representatives: 3,the House of Representatives, 3
1807,the United States: 20,the United States, 20
1807,Ohio: 7,Ohio, 7
1807,Aaron Burr: 3,Aaron Burr, 3
1807,Orleans: 2,Orleans, 2
1807,Mississippi: 7,Mississippi, 7
1807,Wilkinson: 6,Wilkinson, 6
1807,Spanish: 2,Spanish, 2
1807,Sabine: 4,Sabine, 4
1807,Burr's: 1,Burr's, 1
1807,the Union of these States: 1,the Union of these States, 1
1807,Alleghany: 1,Alleghany, 1
1807,Mexico: 2,Mexico, 2
1807,Bastrop: 2,Bastrop, 2
1807,New Orleans: 8,New Orleans, 8
1807,Spain: 2,Spain, 2
1807,Washita: 1,Washita, 1
1807,Pittsburg: 1,Pittsburg, 1
1807,the State of: 1,the State of, 1
1807,State: 9,State, 9
1807,Tiffin: 1,Tiffin, 1
1807,Kentucky: 2,Kentucky, 2
1807,Cumberland: 5,Cumberland, 5
1807,the State of    Tennessee: 1,the State of    Tennessee, 1
1807,States: 2,States, 2
1807,Frankfort: 1,Frankfort, 1
1807,Nashville: 1,Nashville, 1
1807,Burr: 3,Burr, 3
1807,Congress: 5,Congress, 5
1807,the Atlantic States: 1,the Atlantic States, 1
1807,THE UNITED STATES                  : 1,THE UNITED STATES                  , 1
1807,Gates: 1,Gates, 1
1807,navy: 1,navy, 1
1807,Barron: 1,Barron, 1
1807,Tingey: 1,Tingey, 1
1807,Mediterranean: 3,Mediterranean, 3
1807,Gibraltar: 1,Gibraltar, 1
1807,Europe: 5,Europe, 5
1807,Russian: 1,Russian, 1
1807,Turkish: 1,Turkish, 1
1807,Liman: 1,Liman, 1
1807,Maine: 1,Maine, 1
1807,Savannah: 1,Savannah, 1
1807,Charleston: 2,Charleston, 2
1807,St. Mary's: 1,St. Mary's, 1
1807,Currituck: 1,Currituck, 1
1807,Chesapeake: 3,Chesapeake, 3
1807,Delaware: 1,Delaware, 1
1807,New York: 3,New York, 3
1807,Cape Cod: 2,Cape Cod, 2
1807,Boston: 1,Boston, 1
1807,the United States of America: 1,the United States of America, 1
1807,British: 5,British, 5
1807,the British Government: 2,the British Government, 2
1807,Government: 1,Government, 1
1807,Washington: 1,Washington, 1
1807,Sovereignty: 1,Sovereignty, 1
1807,JAMES MADISON: 1,JAMES MADISON, 1
1807,Senate: 1,Senate, 1
1807,House of Representatives: 1,House of Representatives, 1
1807,London: 2,London, 2
1807,Cheapeake: 1,Cheapeake, 1
1807,Norfolk: 1,Norfolk, 1
1807,Atlantic: 1,Atlantic, 1
1807,the French Government: 1,the French Government, 1
1807,ben: 1,ben, 1
1807,Barbary: 1,Barbary, 1
1807,Indian: 1,Indian, 1
1807,Legislature: 2,Legislature, 2
1807,Executive: 1,Executive, 1
1807,Army: 1,Army, 1
1807,Virginia: 1,Virginia, 1
1807,Constitution: 1,Constitution, 1
1807,Treasury: 3,Treasury, 3
1807,the supreme council: 1,the supreme council, 1
1808,SENATE: 1,SENATE, 1
1808,HOUSE: 1,HOUSE, 1
1808,THE UNITED STATES: 1,THE UNITED STATES, 1
1808,Europe: 3,Europe, 3
1808,London: 3,London, 3
1808,Paris: 2,Paris, 2
1808,the United States: 5,the United States, 5
1808,France: 3,France, 3
1808,the United   States: 1,the United   States, 1
1808,Great Britain: 2,Great Britain, 2
1808,United States: 1,United States, 1
1808,British: 3,British, 3
1808,Congress: 7,Congress, 7
1808,Chesapeake: 1,Chesapeake, 1
1808,Spain: 1,Spain, 1
1808,Barbary: 1,Barbary, 1
1808,Algiers: 1,Algiers, 1
1808,Indian: 2,Indian, 2
1808,Mississippi: 2,Mississippi, 2
1808,Iowas: 1,Iowas, 1
1808,Alabamas: 1,Alabamas, 1
1808,Creeks: 1,Creeks, 1
1808,Choctaws: 1,Choctaws, 1
1808,Husbandry: 1,Husbandry, 1
1808,Cherokee: 1,Cherokee, 1
1808,New York: 1,New York, 1
1808,New Orleans: 1,New Orleans, 1
1808,States: 2,States, 2
1808,Indians: 1,Indians, 1
1808,Treasury: 1,Treasury, 1
1809,republican: 1,republican, 1
1809,the United States: 18,the United States, 18
1809,States: 2,States, 2
1809,Constitution: 1,Constitution, 1
1809,republics: 1,republics, 1
1809,Fellow-Citizens of the Senate: 1,Fellow-Citizens of the Senate, 1
1809,the House of Representatives: 2,the House of Representatives, 2
1809,Congress: 9,Congress, 9
1809,Great Britain: 3,Great Britain, 3
1809,France: 3,France, 3
1809,London: 2,London, 2
1809,Paris: 3,Paris, 3
1809,French: 1,French, 1
1809,British: 7,British, 7
1809,Executive: 2,Executive, 2
1809,the British Government: 4,the British Government, 4
1809,Chesapeake: 2,Chesapeake, 2
1809,Britannic Majesty: 3,Britannic Majesty, 3
1809,the French Government: 1,the French Government, 1
1809,New Orleans: 2,New Orleans, 2
1809,Navy: 2,Navy, 2
1809,Treasury: 4,Treasury, 4
1809,Legislature: 2,Legislature, 2
1809,fidelity: 1,fidelity, 1
1809,JAMES MADISON: 1,JAMES MADISON, 1
1809,Fellow Citizens of the Senate: 1,Fellow Citizens of the Senate, 1
1809,WRT: 1,WRT, 1
1809,the Department of State: 1,the Department of State, 1
1809,The British Government: 1,The British Government, 1
1809,American: 2,American, 2
1809,Barbary: 1,Barbary, 1
1809,Indian: 1,Indian, 1
1809,New York: 1,New York, 1
1809,the National Legislature: 1,the National Legislature, 1
1809,Divine Providence: 1,Divine Providence, 1
1810,the Mississippi Territory: 1,the Mississippi Territory, 1
1810,Mississippi: 1,Mississippi, 1
1810,Perdido: 2,Perdido, 2
1810,the United States: 20,the United States, 20
1810,Paris: 3,Paris, 3
1810,Louisiana: 1,Louisiana, 1
1810,Spain: 2,Spain, 2
1810,France: 4,France, 4
1810,Spanish: 4,Spanish, 4
1810,andWhereas: 2,andWhereas, 2
1810,Congress: 11,Congress, 11
1810,James Madison: 1,James Madison, 1
1810,the United States of America: 1,the United States of America, 1
1810,William C. C. Claiborne: 1,William C. C. Claiborne, 1
1810,the Orleans Territory: 1,the Orleans Territory, 1
1810,Territory: 3,Territory, 3
1810,Washington: 1,Washington, 1
1810,the Independence of the: 1,the Independence of the, 1
1810,United States: 1,United States, 1
1810,JAMES MADISON.By: 1,JAMES MADISON.By, 1
1810,State: 1,State, 1
1810,Fellow Citizens of the Senate: 1,Fellow Citizens of the Senate, 1
1810,the House of Representatives: 1,the House of Representatives, 1
1810,Great Britain: 2,Great Britain, 2
1810,London: 2,London, 2
1810,French: 2,French, 2
1810,British: 2,British, 2
1810,the French Government: 2,the French Government, 2
1810,Berlin: 2,Berlin, 2
1810,Milan: 2,Milan, 2
1810,the British Government: 1,the British Government, 1
1810,The British Government: 1,The British Government, 1
1810,Europe: 1,Europe, 1
1810,Danish: 1,Danish, 1
1810,the Danish Government: 1,the Danish Government, 1
1810,Danish Majesty: 1,Danish Majesty, 1
1810,West Florida: 1,West Florida, 1
1810,Legislature: 1,Legislature, 1
1810,American: 3,American, 3
1810,Barbary: 1,Barbary, 1
1810,Tunis: 1,Tunis, 1
1810,Indian: 1,Indian, 1
1810,States: 1,States, 1
1810,the National Legislature: 1,the National Legislature, 1
1810,Africans: 1,Africans, 1
1810,Navy: 1,Navy, 1
1810,New York: 1,New York, 1
1810,The Corps of Engineers: 1,The Corps of Engineers, 1
1810,the Military Academy: 1,the Military Academy, 1
1810,Academy: 1,Academy, 1
1810,Treasury: 3,Treasury, 3
1810,Government: 1,Government, 1
1810,Divine Providence: 1,Divine Providence, 1
1810,united councils: 1,united councils, 1
1810,fidelity: 1,fidelity, 1
1811,An Act: 1,An Act, 1
1811,Episcopal Church: 1,Episcopal Church, 1
1811,Alexandria: 1,Alexandria, 1
1811,the District of Columbia: 1,the District of Columbia, 1
1811,the House of Representatives: 2,the House of Representatives, 2
1811,Governments: 1,Governments, 1
1811,Civil: 1,Civil, 1
1811,the Article of the Constitution of the United States: 1,the Article of the Constitution of the United States, 1
1811,Congress: 7,Congress, 7
1811,Bill: 2,Bill, 2
1811,Church: 3,Church, 3
1811,Society: 2,Society, 2
1811,the General Church: 1,the General Church, 1
1811,Churches: 1,Churches, 1
1811,Fellow Citizens: 1,Fellow Citizens, 1
1811,Senate: 1,Senate, 1
1811,French: 3,French, 3
1811,Britain: 1,Britain, 1
1811,the United States: 14,the United States, 14
1811,British: 7,British, 7
1811,France: 4,France, 4
1811,the British Government: 2,the British Government, 2
1811,Great Britain: 1,Great Britain, 1
1811,American: 4,American, 4
1811,Rodgers: 2,Rodgers, 2
1811,State: 1,State, 1
1811,Britannic Majesty's: 1,Britannic Majesty's, 1
1811,Floridas: 1,Floridas, 1
1811,the Government of Great Britain: 1,the Government of Great Britain, 1
1811,Paris: 1,Paris, 1
1811,the French Government: 1,the French Government, 1
1811,Russia: 1,Russia, 1
1811,Sweden: 1,Sweden, 1
1811,Denmark: 1,Denmark, 1
1811,Danish: 1,Danish, 1
1811,the Indiana Territory: 1,the Indiana Territory, 1
1811,Indians: 1,Indians, 1
1811,Wabash: 1,Wabash, 1
1811,Shawanese: 1,Shawanese, 1
1811,Indian: 1,Indian, 1
1811,volunteer corps: 1,volunteer corps, 1
1811,WRT: 1,WRT, 1
1811,Treasury: 1,Treasury, 1
1812,Senate: 2,Senate, 2
1812,House of Representatives: 1,House of Representatives, 1
1812,the United States: 29,the United States, 29
1812,Congress: 6,Congress, 6
1812,Great: 2,Great, 2
1812,Britain: 4,Britain, 4
1812,United States: 4,United States, 4
1812,British: 37,British, 37
1812,American: 12,American, 12
1812,Great Britain: 14,Great Britain, 14
1812,the British Isles: 1,the British Isles, 1
1812,the United   States: 5,the United   States, 5
1812,French: 8,French, 8
1812,London: 3,London, 3
1812,France: 6,France, 6
1812,Berlin: 2,Berlin, 2
1812,Britannic Majesty: 1,Britannic Majesty, 1
1812,Constitution: 3,Constitution, 3
